Date,Actual,Basic_nn
2009-10-11,6945.47,6299.212
2009-10-11,7350.44,6432.7124
2009-10-11,7738.73,6584.7173
2009-10-11,8056.2,6876.2544
2009-10-11,8379.32,7265.5864
2009-10-11,8527.18,7675.2207
2009-10-11,8695.16,8082.7886
2009-10-11,8648.43,8482.758
2009-10-11,8593.77,8707.097
2009-10-11,8519.6,8770.299
2009-10-11,8442.67,8719.342
2009-10-11,8384.42,8658.008
2009-10-11,8345.81,8597.344
2009-10-11,8142.0,8530.302
2009-10-11,8126.54,8465.123
2009-10-11,8071.85,8409.754
2009-10-11,8051.6,8326.884
2009-10-11,7998.97,8192.25
2009-10-11,8000.49,8115.0264
2009-10-11,8045.72,8107.7593
2009-10-11,7963.13,8108.643
2009-10-11,8188.34,8192.885
2009-10-11,8311.77,8247.327
2009-10-11,8440.24,8232.601
2009-10-11,8724.5,8344.346
2009-10-11,8937.83,8512.271
2009-10-11,8834.29,8648.553
2009-10-11,8771.34,8915.601
2009-10-11,8544.19,9068.244
2009-10-11,8308.42,8958.3545
2009-10-11,8200.29,8849.443
2009-10-11,8088.37,8678.803
2009-10-11,7944.61,8572.421
2009-10-11,7719.88,8538.871
2009-10-11,7502.66,8485.411
2009-10-12,7383.7,8412.667
2009-10-12,7245.12,8120.3203
2009-10-12,7073.04,7688.4355
2009-10-12,6849.87,7607.6553
2009-10-12,6535.74,7455.636
2009-10-12,6425.2,7260.0103
2009-10-12,6373.69,7006.059
2009-10-12,6328.61,6744.691
2009-10-12,6406.31,6534.504
2009-10-12,6639.1,6495.4917
2009-10-12,6975.52,6476.276
2009-10-12,7591.42,6491.8896
2009-10-12,8181.04,6527.9453
2009-10-12,8667.54,6595.786
2009-10-12,9103.52,6828.8716
2009-10-12,9334.96,7024.3906
2009-10-12,9437.67,7357.278
2009-10-12,9589.82,7798.504
2009-10-12,9633.44,8254.848
2009-10-12,9677.09,8645.617
2009-10-12,9669.93,8958.527
2009-10-12,9624.8,9166.057
2009-10-12,9549.25,9391.083
2009-10-12,9522.03,9459.336
2009-10-12,9469.57,9446.382
2009-10-12,9412.33,9415.192
2009-10-12,9385.9,9415.223
2009-10-12,9363.28,9394.319
2009-10-12,9299.39,9335.883
2009-10-12,9232.85,9247.56
2009-10-12,9223.39,9177.975
2009-10-12,9266.4,9085.252
2009-10-12,9357.22,9064.269
2009-10-12,9439.25,9050.976
2009-10-12,9534.4,9116.187
2009-10-12,9543.21,9175.586
2009-10-12,9531.59,9212.775
2009-10-12,9549.33,9320.453
2009-10-12,9419.45,9346.518
2009-10-12,9288.9,9384.267
2009-10-12,9090.41,9447.258
2009-10-12,8761.92,9423.317
2009-10-12,8487.9,9326.163
2009-10-12,8463.39,9209.161
2009-10-12,8328.55,8998.09
2009-10-12,8318.82,8832.022
2009-10-12,8206.32,8695.17
2009-10-12,8034.86,8540.038
2009-10-13,7940.22,8403.525
2009-10-13,7776.48,8229.362
2009-10-13,7524.26,8080.254
2009-10-13,7214.92,7652.6997
2009-10-13,6926.81,7553.3765
2009-10-13,6698.09,7383.157
2009-10-13,6546.11,7088.965
2009-10-13,6514.79,6769.6416
2009-10-13,6524.89,6631.4478
2009-10-13,6669.14,6576.764
2009-10-13,6969.5,6535.227
2009-10-13,7534.74,6618.2563
2009-10-13,8074.85,6801.966
2009-10-13,8407.63,7142.6445
2009-10-13,8799.1,7768.1104
2009-10-13,8950.72,8299.769
2009-10-13,9179.58,8701.335
2009-10-13,9345.56,8995.393
2009-10-13,9405.86,9065.667
2009-10-13,9501.46,9116.363
2009-10-13,9447.08,9205.515
2009-10-13,9384.07,9217.843
2009-10-13,9369.75,9234.003
2009-10-13,9345.49,9232.871
2009-10-13,9327.15,9238.599
2009-10-13,9280.22,9208.126
2009-10-13,9267.05,9205.07
2009-10-13,9154.95,9205.019
2009-10-13,9049.9,9178.157
2009-10-13,9131.56,9154.685
2009-10-13,9176.09,9149.627
2009-10-13,9182.23,9115.643
2009-10-13,9223.21,9061.764
2009-10-13,9232.23,9030.565
2009-10-13,9256.7,9034.018
2009-10-13,9116.44,9047.482
2009-10-13,9109.37,9072.205
2009-10-13,9221.05,9092.396
2009-10-13,9318.48,9055.702
2009-10-13,9171.57,9052.231
2009-10-13,8992.6,9131.897
2009-10-13,8745.87,9142.763
2009-10-13,8504.11,9060.385
2009-10-13,8478.53,8923.057
2009-10-13,8272.08,8706.307
2009-10-13,8250.09,8546.47
2009-10-13,8098.84,8487.202
2009-10-13,7972.15,8402.439
2009-10-14,7873.1,8344.939
2009-10-14,7706.63,8275.243
2009-10-14,7482.2,8286.614
2009-10-14,7220.28,8050.704
2009-10-14,6879.44,7928.584
2009-10-14,6594.21,7746.6772
2009-10-14,6415.05,7427.3145
2009-10-14,6404.47,7057.078
2009-10-14,6411.73,6820.6445
2009-10-14,6633.36,6683.069
2009-10-14,6970.14,6638.435
2009-10-14,7495.32,6692.0493
2009-10-14,8040.34,6876.1455
2009-10-14,8395.94,7205.647
2009-10-14,8839.57,7783.0127
2009-10-14,9004.18,8249.911
2009-10-14,9200.57,8561.484
2009-10-14,9348.46,8843.418
2009-10-14,9378.78,8918.156
2009-10-14,9472.2,9047.991
2009-10-14,9443.86,9090.546
2009-10-14,9388.98,9110.923
2009-10-14,9310.2,9202.003
2009-10-14,9270.74,9171.406
2009-10-14,9294.24,9148.605
2009-10-14,9281.6,9146.327
2009-10-14,9216.84,9128.706
2009-10-14,9137.7,9142.973
2009-10-14,9112.05,9245.891
2009-10-14,9029.51,9319.757
2009-10-14,9008.11,9226.394
2009-10-14,9056.39,9157.19
2009-10-14,9095.41,9117.415
2009-10-14,9085.35,9044.248
2009-10-14,9147.99,9043.234
2009-10-14,9102.39,9066.563
2009-10-14,9072.46,9084.721
2009-10-14,9130.94,9089.763
2009-10-14,9239.33,9076.5
2009-10-14,9176.83,9213.293
2009-10-14,9041.85,9386.5205
2009-10-14,8794.76,9440.955
2009-10-14,8526.81,9354.402
2009-10-14,8517.65,9230.096
2009-10-14,8374.53,9011.366
2009-10-14,8230.4,8816.364
2009-10-14,8146.63,8701.819
2009-10-14,8023.23,8534.027
2009-10-15,7900.16,8437.283
2009-10-15,7735.93,8316.752
2009-10-15,7512.28,8330.817
2009-10-15,7194.14,8129.203
2009-10-15,6860.92,8006.766
2009-10-15,6595.45,7772.918
2009-10-15,6478.58,7382.2363
2009-10-15,6412.59,7014.213
2009-10-15,6476.69,6768.4175
2009-10-15,6709.11,6628.579
2009-10-15,6985.25,6577.5396
2009-10-15,7580.2,6622.2407
2009-10-15,8149.77,6825.118
2009-10-15,8482.33,7193.206
2009-10-15,8841.29,7844.405
2009-10-15,8989.12,8413.731
2009-10-15,9094.45,8802.23
2009-10-15,9254.32,9133.065
2009-10-15,9350.86,9165.311
2009-10-15,9411.91,9233.624
2009-10-15,9433.87,9269.818
2009-10-15,9379.14,9311.763
2009-10-15,9308.78,9377.327
2009-10-15,9249.13,9329.135
2009-10-15,9212.53,9264.681
2009-10-15,9217.2,9218.926
2009-10-15,9157.63,9185.136
2009-10-15,9048.63,9153.695
2009-10-15,8973.55,9140.795
2009-10-15,8991.68,9114.264
2009-10-15,9048.01,9055.441
2009-10-15,9035.24,8998.62
2009-10-15,9118.4,8948.048
2009-10-15,9094.71,8951.964
2009-10-15,9133.25,8957.074
2009-10-15,9154.42,8916.45
2009-10-15,9219.15,8963.158
2009-10-15,9314.57,9031.593
2009-10-15,9410.44,9042.276
2009-10-15,9348.37,9100.685
2009-10-15,9179.64,9255.569
2009-10-15,8850.57,9389.421
2009-10-15,8531.4,9360.069
2009-10-15,8537.18,9242.7705
2009-10-15,8436.74,9037.536
2009-10-15,8328.38,8890.11
2009-10-15,8179.0,8825.29
2009-10-15,8047.52,8680.573
2009-10-16,7932.28,8580.46
2009-10-16,7814.42,8496.477
2009-10-16,7599.91,8457.264
2009-10-16,7322.77,8184.2124
2009-10-16,6970.89,8048.114
2009-10-16,6750.66,7809.29
2009-10-16,6559.47,7440.659
2009-10-16,6525.23,7068.1396
2009-10-16,6560.49,6800.084
2009-10-16,6804.09,6679.0884
2009-10-16,7134.56,6636.501
2009-10-16,7720.48,6718.526
2009-10-16,8278.38,6931.5913
2009-10-16,8632.27,7296.5884
2009-10-16,8993.52,8012.766
2009-10-16,9165.91,8663.686
2009-10-16,9320.31,9066.829
2009-10-16,9436.47,9365.331
2009-10-16,9416.92,9474.32
2009-10-16,9433.7,9564.825
2009-10-16,9399.81,9681.174
2009-10-16,9364.23,9728.837
2009-10-16,9318.72,9674.228
2009-10-16,9265.01,9602.438
2009-10-16,9194.38,9532.692
2009-10-16,9136.34,9450.555
2009-10-16,9070.65,9376.559
2009-10-16,9037.49,9331.832
2009-10-16,8991.89,9301.421
2009-10-16,8933.83,9229.727
2009-10-16,8893.33,9176.678
2009-10-16,8962.56,9135.188
2009-10-16,8933.94,9104.992
2009-10-16,8904.54,9099.307
2009-10-16,8862.44,9119.807
2009-10-16,8784.5,9162.952
2009-10-16,8797.88,9194.949
2009-10-16,8863.96,9254.665
2009-10-16,8995.8,9284.065
2009-10-16,9010.74,9371.184
2009-10-16,8899.74,9487.222
2009-10-16,8665.11,9560.086
2009-10-16,8454.75,9530.611
2009-10-16,8561.23,9397.115
2009-10-16,8535.19,9164.435
2009-10-16,8587.69,8994.134
2009-10-16,8517.89,8979.978
2009-10-16,8307.55,8928.6875
2009-10-17,8221.96,8866.092
2009-10-17,8092.01,8697.8
2009-10-17,7774.32,8480.664
2009-10-17,7487.37,7982.4517
2009-10-17,7126.97,7879.1543
2009-10-17,6810.85,7575.6523
2009-10-17,6669.79,7195.128
2009-10-17,6586.1,6810.0225
2009-10-17,6542.18,6559.338
2009-10-17,6604.97,6398.0957
2009-10-17,6717.71,6342.802
2009-10-17,6883.31,6377.874
2009-10-17,7168.38,6520.965
2009-10-17,7475.63,6756.409
2009-10-17,7913.04,7129.8335
2009-10-17,8261.39,7465.473
2009-10-17,8575.96,7806.9526
2009-10-17,8809.33,8151.47
2009-10-17,8727.89,8321.791
2009-10-17,8833.79,8427.904
2009-10-17,8720.31,8551.005
2009-10-17,8648.77,8565.355
2009-10-17,8544.7,8589.708
2009-10-17,8473.34,8534.816
2009-10-17,8414.52,8510.738
2009-10-17,8339.94,8500.39
2009-10-17,8235.07,8475.291
2009-10-17,8161.88,8441.284
2009-10-17,8111.1,8389.666
2009-10-17,8052.16,8353.704
2009-10-17,8063.31,8346.585
2009-10-17,8093.75,8307.277
2009-10-17,8141.94,8267.75
2009-10-17,8068.92,8259.024
2009-10-17,8099.95,8330.379
2009-10-17,8216.74,8331.45
2009-10-17,8311.33,8308.888
2009-10-17,8406.66,8344.6875
2009-10-17,8497.24,8381.733
2009-10-17,8464.67,8474.045
2009-10-17,8361.74,8633.108
2009-10-17,8259.24,8785.664
2009-10-17,8090.63,8784.379
2009-10-17,8068.91,8670.208
2009-10-17,8017.41,8478.931
2009-10-17,7932.42,8387.093
2009-10-17,7812.45,8450.556
2009-10-17,7601.24,8475.2295
2009-10-18,7477.81,8529.355
2009-10-18,7350.76,8356.647
2009-10-18,7140.39,8131.47
2009-10-18,6865.55,7702.512
2009-10-18,6602.66,7512.9478
2009-10-18,6401.96,7208.9414
2009-10-18,6351.9,6926.237
2009-10-18,6276.76,6581.5938
2009-10-18,6267.14,6315.737
2009-10-18,6306.1,6230.006
2009-10-18,6388.49,6190.5103
2009-10-18,6517.75,6186.1587
2009-10-18,6606.06,6229.6143
2009-10-18,6866.03,6317.9995
2009-10-18,7231.88,6456.369
2009-10-18,7648.02,6621.742
2009-10-18,7936.34,6923.118
2009-10-18,8185.03,7370.991
2009-10-18,8332.64,7775.508
2009-10-18,8381.39,8184.09
2009-10-18,8435.9,8490.624
2009-10-18,8375.48,8611.376
2009-10-18,8319.14,8783.276
2009-10-18,8261.19,8653.35
2009-10-18,8221.05,8521.824
2009-10-18,8177.28,8421.837
2009-10-18,8003.48,8376.012
2009-10-18,7917.7,8366.753
2009-10-18,7834.58,8285.055
2009-10-18,7791.89,8126.9663
2009-10-18,7833.62,8084.877
2009-10-18,7831.69,8048.0063
2009-10-18,7838.77,8031.0684
2009-10-18,7839.23,8019.512
2009-10-18,7979.33,8063.921
2009-10-18,8094.42,8065.233
2009-10-18,8259.03,7999.581
2009-10-18,8413.78,8132.7295
2009-10-18,8670.05,8218.311
2009-10-18,8659.34,8308.164
2009-10-18,8569.33,8524.891
2009-10-18,8377.37,8676.943
2009-10-18,8111.39,8648.8125
2009-10-18,8001.57,8601.606
2009-10-18,7808.79,8449.585
2009-10-18,7730.7,8289.154
2009-10-18,7571.02,8254.043
2009-10-18,7388.24,8223.915
2009-10-19,7287.78,8158.101
2009-10-19,7164.53,7871.7417
2009-10-19,7018.77,7501.759
2009-10-19,6812.32,7540.3516
2009-10-19,6548.59,7432.678
2009-10-19,6446.87,7254.5166
2009-10-19,6347.08,6971.321
2009-10-19,6360.96,6694.7773
2009-10-19,6411.93,6592.843
2009-10-19,6676.72,6556.084
2009-10-19,7044.5,6519.5767
2009-10-19,7660.57,6580.311
2009-10-19,8359.88,6742.789
2009-10-19,8846.98,7034.0176
2009-10-19,9186.28,7557.1636
2009-10-19,9263.19,8088.9263
2009-10-19,9300.55,8617.296
2009-10-19,9364.62,9088.9375
2009-10-19,9421.25,9329.801
2009-10-19,9548.46,9436.248
2009-10-19,9575.96,9523.024
2009-10-19,9545.37,9545.51
2009-10-19,9506.81,9593.609
2009-10-19,9441.04,9629.75
2009-10-19,9404.95,9630.421
2009-10-19,9423.3,9615.398
2009-10-19,9412.02,9598.466
2009-10-19,9374.3,9566.742
2009-10-19,9322.33,9519.38
2009-10-19,9338.16,9458.747
2009-10-19,9304.27,9422.742
2009-10-19,9307.53,9367.888
2009-10-19,9324.7,9315.717
2009-10-19,9332.45,9298.13
2009-10-19,9338.13,9295.864
2009-10-19,9200.78,9317.243
2009-10-19,9208.09,9365.372
2009-10-19,9200.57,9455.951
2009-10-19,9250.25,9516.392
2009-10-19,9183.8,9605.995
2009-10-19,9008.8,9680.253
2009-10-19,8707.85,9689.05
2009-10-19,8481.16,9601.342
2009-10-19,8399.77,9429.304
2009-10-19,8257.72,9170.16
2009-10-19,8230.59,8935.006
2009-10-19,8171.07,8801.444
2009-10-19,7996.35,8632.362
2009-10-20,7868.37,8502.187
2009-10-20,7815.97,8259.381
2009-10-20,7591.98,8104.2656
2009-10-20,7268.04,7721.9585
2009-10-20,6946.23,7594.332
2009-10-20,6722.58,7367.043
2009-10-20,6684.86,7063.944
2009-10-20,6611.14,6790.55
2009-10-20,6651.68,6623.998
2009-10-20,6857.22,6530.18
2009-10-20,7169.0,6531.3467
2009-10-20,7706.97,6590.711
2009-10-20,8365.92,6792.5957
2009-10-20,8757.81,7157.6284
2009-10-20,9117.41,7806.026
2009-10-20,9206.06,8405.844
2009-10-20,9237.94,8795.574
2009-10-20,9430.12,9081.268
2009-10-20,9491.27,9134.8
2009-10-20,9591.83,9250.193
2009-10-20,9554.33,9359.689
2009-10-20,9573.18,9484.482
2009-10-20,9543.75,9612.006
2009-10-20,9416.55,9656.7295
2009-10-20,9547.18,9688.662
2009-10-20,9638.67,9700.544
2009-10-20,9630.09,9674.434
2009-10-20,9675.66,9672.458
2009-10-20,9672.31,9712.114
2009-10-20,9614.04,9734.954
2009-10-20,9704.77,9681.07
2009-10-20,9731.23,9643.098
2009-10-20,9759.13,9678.885
2009-10-20,9706.75,9686.888
2009-10-20,9632.96,9690.232
2009-10-20,9458.84,9695.487
2009-10-20,9341.71,9685.995
2009-10-20,9320.28,9624.574
2009-10-20,9435.23,9476.512
2009-10-20,9337.23,9408.181
2009-10-20,9097.68,9402.174
2009-10-20,8817.86,9372.942
2009-10-20,8536.28,9236.777
2009-10-20,8479.43,9052.781
2009-10-20,8364.69,8832.691
2009-10-20,8293.81,8669.074
2009-10-20,8154.37,8565.153
2009-10-20,8023.54,8436.361
2009-10-21,7866.6,8374.528
2009-10-21,7710.12,8248.604
2009-10-21,7542.71,8164.61
2009-10-21,7194.36,7971.2207
2009-10-21,6911.42,7850.742
2009-10-21,6652.66,7589.734
2009-10-21,6543.76,7261.218
2009-10-21,6534.17,6916.9766
2009-10-21,6551.64,6678.5513
2009-10-21,6792.68,6579.8237
2009-10-21,7074.82,6542.8994
2009-10-21,7629.56,6587.916
2009-10-21,8330.71,6798.802
2009-10-21,8694.41,7145.687
2009-10-21,9040.15,7734.739
2009-10-21,9139.36,8308.808
2009-10-21,9285.23,8660.251
2009-10-21,9455.42,8953.624
2009-10-21,9639.45,8959.026
2009-10-21,9792.97,9040.76
2009-10-21,9903.37,9259.236
2009-10-21,9938.64,9511.768
2009-10-21,10014.57,9753.796
2009-10-21,10038.28,9922.15
2009-10-21,10117.7,9996.489
2009-10-21,10171.13,10032.826
2009-10-21,10203.35,10097.36
2009-10-21,10334.61,10170.621
2009-10-21,10394.07,10181.19
2009-10-21,10384.77,10185.336
2009-10-21,10502.97,10201.424
2009-10-21,10552.63,10175.53
2009-10-21,10580.88,10092.321
2009-10-21,10449.08,10061.711
2009-10-21,10305.48,10071.204
2009-10-21,9930.05,10077.128
2009-10-21,9750.64,10052.411
2009-10-21,9577.3,9921.784
2009-10-21,9570.51,9660.166
2009-10-21,9394.53,9489.297
2009-10-21,9100.74,9448.731
2009-10-21,8819.65,9432.576
2009-10-21,8505.15,9304.475
2009-10-21,8463.37,9108.668
2009-10-21,8322.25,8863.871
2009-10-21,8226.15,8663.594
2009-10-21,8056.68,8596.249
2009-10-21,7910.21,8466.349
2009-10-22,7706.08,8353.606
2009-10-22,7638.15,8239.4375
2009-10-22,7433.96,8202.46
2009-10-22,7107.15,7928.4004
2009-10-22,6836.25,7786.496
2009-10-22,6688.46,7553.009
2009-10-22,6562.75,7185.1025
2009-10-22,6534.05,6853.568
2009-10-22,6571.06,6623.3506
2009-10-22,6815.01,6530.8105
2009-10-22,7094.99,6497.873
2009-10-22,7718.09,6568.142
2009-10-22,8309.21,6772.699
2009-10-22,8752.82,7076.0376
2009-10-22,9121.47,7702.0986
2009-10-22,9267.91,8324.448
2009-10-22,9283.86,8692.022
2009-10-22,9211.88,9007.102
2009-10-22,9568.07,9103.654
2009-10-22,9668.77,9211.247
2009-10-22,9660.87,9353.679
2009-10-22,9660.43,9476.958
2009-10-22,9690.41,9594.601
2009-10-22,9671.75,9674.143
2009-10-22,9657.65,9692.187
2009-10-22,9671.89,9703.381
2009-10-22,9668.55,9703.871
2009-10-22,9652.19,9746.102
2009-10-22,9617.87,9794.414
2009-10-22,9577.09,9819.7295
2009-10-22,9594.86,9840.794
2009-10-22,9626.18,9835.557
2009-10-22,9546.7,9860.246
2009-10-22,9460.99,9913.447
2009-10-22,9481.75,9939.125
2009-10-22,9272.06,9945.907
2009-10-22,9231.23,9873.469
2009-10-22,9201.55,9780.451
2009-10-22,9350.83,9628.632
2009-10-22,9223.41,9553.055
2009-10-22,9093.2,9522.507
2009-10-22,8791.99,9511.79
2009-10-22,8461.39,9388.37
2009-10-22,8438.0,9186.298
2009-10-22,8275.25,8916.02
2009-10-22,8219.47,8691.711
2009-10-22,8123.02,8642.062
2009-10-22,7973.46,8533.158
2009-10-23,7868.59,8425.695
2009-10-23,7638.32,8265.377
2009-10-23,7462.81,8178.8965
2009-10-23,7142.89,7851.623
2009-10-23,6866.2,7763.6094
2009-10-23,6680.67,7527.1807
2009-10-23,6550.33,7174.821
2009-10-23,6532.01,6864.5527
2009-10-23,6584.86,6675.4663
2009-10-23,6845.93,6544.027
2009-10-23,7094.1,6512.2695
2009-10-23,7685.69,6570.945
2009-10-23,8282.0,6783.551
2009-10-23,8686.79,7123.457
2009-10-23,9108.04,7784.7686
2009-10-23,9287.24,8394.097
2009-10-23,9376.56,8817.553
2009-10-23,9593.68,9144.992
2009-10-23,9761.12,9284.543
2009-10-23,9815.05,9355.275
2009-10-23,9855.02,9423.269
2009-10-23,9858.7,9583.427
2009-10-23,9864.73,9661.378
2009-10-23,9857.4,9688.094
2009-10-23,9877.4,9722.457
2009-10-23,9928.19,9736.488
2009-10-23,9926.6,9698.654
2009-10-23,9946.29,9687.529
2009-10-23,9972.54,9709.104
2009-10-23,9917.96,9706.934
2009-10-23,10011.95,9693.519
2009-10-23,9984.51,9684.973
2009-10-23,9894.97,9683.915
2009-10-23,9813.64,9709.275
2009-10-23,9606.29,9721.027
2009-10-23,9289.78,9664.257
2009-10-23,9182.58,9607.511
2009-10-23,9100.31,9544.751
2009-10-23,9189.13,9419.461
2009-10-23,9097.53,9380.372
2009-10-23,8832.9,9389.952
2009-10-23,8579.45,9443.777
2009-10-23,8302.77,9378.632
2009-10-23,8344.73,9238.837
2009-10-23,8293.54,8981.212
2009-10-23,8344.66,8780.629
2009-10-23,8159.87,8756.853
2009-10-23,8027.23,8670.31
2009-10-24,7868.17,8648.456
2009-10-24,7648.14,8383.775
2009-10-24,7395.77,8168.6343
2009-10-24,7087.12,7759.343
2009-10-24,6790.41,7601.189
2009-10-24,6587.99,7333.57
2009-10-24,6471.38,6998.689
2009-10-24,6363.28,6654.7466
2009-10-24,6390.55,6426.8696
2009-10-24,6482.75,6327.5435
2009-10-24,6599.11,6279.422
2009-10-24,6728.21,6299.973
2009-10-24,6977.24,6429.726
2009-10-24,7308.14,6599.661
2009-10-24,7717.14,6946.5933
2009-10-24,8097.7,7320.7705
2009-10-24,8420.02,7629.7876
2009-10-24,8775.26,7975.1025
2009-10-24,8828.71,8144.146
2009-10-24,8899.98,8356.463
2009-10-24,8792.8,8534.442
2009-10-24,8847.03,8598.413
2009-10-24,8835.12,8703.037
2009-10-24,8783.15,8703.745
2009-10-24,8709.95,8712.374
2009-10-24,8659.98,8702.914
2009-10-24,8567.13,8691.456
2009-10-24,8500.18,8717.57
2009-10-24,8451.29,8747.798
2009-10-24,8454.1,8744.499
2009-10-24,8302.3,8781.881
2009-10-24,8316.14,8785.213
2009-10-24,8350.94,8762.248
2009-10-24,8163.63,8815.363
2009-10-24,8155.18,8846.383
2009-10-24,8161.89,8845.176
2009-10-24,8154.83,8769.673
2009-10-24,8164.84,8668.884
2009-10-24,8320.74,8577.002
2009-10-24,8334.78,8557.137
2009-10-24,8251.87,8588.461
2009-10-24,8048.65,8674.721
2009-10-24,7865.84,8616.059
2009-10-24,7836.01,8469.449
2009-10-24,7746.33,8291.239
2009-10-24,7756.05,8122.06
2009-10-24,7580.55,8137.9517
2009-10-24,7385.17,8123.278
2009-10-25,7263.68,8115.1763
2009-10-25,7066.41,7920.9336
2009-10-25,6899.54,7792.6587
2009-10-25,6651.58,7375.6855
2009-10-25,6406.71,7204.239
2009-10-25,6279.14,6949.4204
2009-10-25,6153.74,6645.9907
2009-10-25,6107.09,6380.772
2009-10-25,6094.13,6230.076
2009-10-25,6152.69,6167.322
2009-10-25,6197.41,6113.859
2009-10-25,6240.17,6129.802
2009-10-25,6381.8,6186.5767
2009-10-25,6632.44,6280.59
2009-10-25,6997.56,6389.736
2009-10-25,7341.19,6534.228
2009-10-25,7675.76,6814.435
2009-10-25,7981.79,7208.9175
2009-10-25,8233.49,7605.799
2009-10-25,8329.06,7945.2007
2009-10-25,8357.99,8261.626
2009-10-25,8453.77,8391.984
2009-10-25,8486.37,8487.241
2009-10-25,8491.08,8532.87
2009-10-25,8488.79,8569.124
2009-10-25,8440.58,8553.167
2009-10-25,8305.93,8522.708
2009-10-25,8285.68,8517.176
2009-10-25,8178.32,8475.378
2009-10-25,8070.73,8327.254
2009-10-25,8044.23,8236.882
2009-10-25,8077.79,8157.664
2009-10-25,8126.45,8130.288
2009-10-25,8095.05,8091.046
2009-10-25,8231.65,8118.8184
2009-10-25,8370.82,8107.7817
2009-10-25,8462.98,8015.256
2009-10-25,8531.2,8073.9443
2009-10-25,8687.51,8128.796
2009-10-25,8645.91,8183.5415
2009-10-25,8444.92,8306.892
2009-10-25,8195.41,8531.362
2009-10-25,7983.16,8560.076
2009-10-25,7813.78,8496.622
2009-10-25,7659.04,8294.556
2009-10-25,7609.56,8120.5073
2009-10-25,7359.66,8072.2407
2009-10-25,7209.54,7973.3535
2009-10-26,7106.8,7951.402
2009-10-26,7025.95,7630.4155
2009-10-26,6881.28,7267.8423
2009-10-26,6666.97,7328.225
2009-10-26,6449.82,7199.778
2009-10-26,6314.0,7048.871
2009-10-26,6213.74,6804.4634
2009-10-26,6228.04,6584.984
2009-10-26,6351.9,6486.5225
2009-10-26,6622.59,6414.756
2009-10-26,6942.28,6414.3413
2009-10-26,7595.35,6469.4585
2009-10-26,8250.26,6645.533
2009-10-26,8756.37,6912.029
2009-10-26,9220.47,7401.0244
2009-10-26,9396.07,8043.799
2009-10-26,9432.51,8633.894
2009-10-26,9654.23,9115.261
2009-10-26,9703.4,9368.537
2009-10-26,9731.39,9559.301
2009-10-26,9776.86,9696.112
2009-10-26,9679.95,9815.794
2009-10-26,9644.15,9923.603
2009-10-26,9597.49,9969.157
2009-10-26,9540.73,10016.6
2009-10-26,9502.44,10028.827
2009-10-26,9491.11,10005.064
2009-10-26,9323.08,9986.119
2009-10-26,9305.62,9958.347
2009-10-26,9322.93,9880.965
2009-10-26,9412.5,9768.584
2009-10-26,9475.79,9649.478
2009-10-26,9573.3,9599.646
2009-10-26,9679.18,9559.219
2009-10-26,9852.37,9540.05
2009-10-26,9833.14,9546.671
2009-10-26,9805.51,9601.281
2009-10-26,9769.31,9667.317
2009-10-26,9777.52,9665.725
2009-10-26,9606.89,9702.499
2009-10-26,9486.02,9746.351
2009-10-26,9083.08,9763.358
2009-10-26,8737.11,9622.489
2009-10-26,8639.52,9381.765
2009-10-26,8401.33,9094.066
2009-10-26,8371.29,8858.562
2009-10-26,8187.1,8689.553
2009-10-26,8092.73,8503.964
2009-10-27,7980.6,8362.716
2009-10-27,7780.67,8160.4834
2009-10-27,7607.0,7994.112
2009-10-27,7234.36,7529.1445
2009-10-27,6922.3,7497.3623
2009-10-27,6685.5,7308.375
2009-10-27,6569.41,7025.8813
2009-10-27,6502.36,6761.844
2009-10-27,6595.45,6618.0625
2009-10-27,6839.64,6574.125
2009-10-27,7112.77,6568.6104
2009-10-27,7806.19,6672.0386
2009-10-27,8519.4,6898.721
2009-10-27,8971.51,7232.1665
2009-10-27,9353.8,7839.7476
2009-10-27,9438.99,8452.367
2009-10-27,9487.17,8892.413
2009-10-27,9640.92,9273.054
2009-10-27,9646.89,9302.877
2009-10-27,9709.92,9326.086
2009-10-27,9655.49,9486.305
2009-10-27,9616.96,9557.008
2009-10-27,9610.44,9625.577
2009-10-27,9531.78,9641.97
2009-10-27,9494.63,9665.358
2009-10-27,9565.88,9627.939
2009-10-27,9476.21,9555.474
2009-10-27,9496.75,9592.555
2009-10-27,9413.11,9617.923
2009-10-27,9327.64,9598.556
2009-10-27,9331.95,9566.936
2009-10-27,9345.92,9552.953
2009-10-27,9441.94,9567.417
2009-10-27,9530.58,9644.915
2009-10-27,9592.97,9710.466
2009-10-27,9473.63,9780.994
2009-10-27,9546.04,9837.493
2009-10-27,9532.54,9873.716
2009-10-27,9557.82,9815.746
2009-10-27,9517.36,9752.876
2009-10-27,9339.38,9746.026
2009-10-27,8961.96,9786.423
2009-10-27,8683.24,9702.811
2009-10-27,8692.4,9510.749
2009-10-27,8519.34,9205.284
2009-10-27,8439.1,8938.909
2009-10-27,8317.68,8807.66
2009-10-27,8202.79,8637.541
2009-10-28,8081.52,8525.813
2009-10-28,7825.12,8358.803
2009-10-28,7651.23,8300.1455
2009-10-28,7316.77,7965.507
2009-10-28,7023.4,7827.4883
2009-10-28,6781.56,7612.078
2009-10-28,6622.08,7200.5737
2009-10-28,6598.25,6871.1074
2009-10-28,6619.93,6634.1177
2009-10-28,6847.2,6539.2603
2009-10-28,7163.77,6512.662
